bus name,si,vi,Va,Vb,Vc,Load_served_flag,total P load
l3143999,1.0,1.0,1.036361306262976,1.0390657779979977,1.0383673499126436,1,8.870000000000001
p827564,0.0,1.0,0.0,0.0,1.0382393151719556,1,0.0
n1139250,0.0,1.0,1.0350764808374109,0.0,0.0,1,0.0
m1069249,0.0,1.0,0.0,0.0,1.0378022974754881,1,0.0
l2763811,1.0,1.0,0.0,0.0,1.0370357880780952,1,30.520000000000003
l3122821,1.0,1.0,1.0392167048373586,1.0426770399437002,1.0413411398276584,1,9.73
l3729298,1.0,1.0,1.0376957096469923,0.0,0.0,1,13.3
d5863704-2_int,0.0,1.0,0.9881657471274785,1.0023206571658276,1.0207204310134872,1,0.0
m1047534,0.0,1.0,0.9858291415665055,1.0010187952791996,1.0197787088872081,1,0.0
e183473,0.0,1.0,0.9981553622707187,1.0090653916744823,1.0149751607523714,1,0.0
l2989566,0.0,1.0,0.0,0.0,0.0,0,9.2096
l2879773,1.0,1.0,1.045411969890296,1.0487071752390096,1.0495383186407137,1,8.87
p893610,0.0,1.0,0.0,1.048701169548663,0.0,1,0.0
m1108299,0.0,1.0,0.0,1.0487075014834235,0.0,1,0.0
n1138604,0.0,1.0,1.0370055869446346,1.0394887338643781,1.038513994156692,1,0.0
m1069348,0.0,1.0,0.0,0.0,1.0382236644628002,1,0.0
l2821770,1.0,1.0,1.0350126989071122,0.0,0.0,1,13.3
l2803194,1.0,1.0,0.0,0.0,1.03775289438324,1,15.26
l2763812,1.0,1.0,0.0,0.0,1.0368120323581622,1,30.520000000000003
m1047486,0.0,1.0,1.0395905156113656,1.0426078869788895,1.0414081121356942,1,0.0
l3727707,1.0,1.0,1.037494532739614,0.0,0.0,1,8.870000000000001
n1136667,0.0,1.0,0.987051670169716,1.0016421349827214,1.0202592175907896,1,0.0
m1047550,0.0,1.0,0.9845230137671327,1.0002808298354353,1.0192139483076332,1,0.0
n1136661,0.0,1.0,0.0,0.0,1.019774610879899,1,0.0
n1136660,0.0,1.0,0.9858268174644748,0.0,0.0,1,0.0
r20703,0.0,1.0,0.9980931989675971,1.009038097725743,1.0149663122311265,1,0.0
m1108378,0.0,1.0,0.0,0.0,0.0,1,0.0
d6170302-1_int,0.0,1.0,1.0202941682418007,1.0171824214248246,1.015472330068298,1,0.0
m1108302,0.0,1.0,0.0,1.0486018072576213,0.0,1,0.0
m1108300,0.0,1.0,0.0,1.0487042510103302,0.0,1,0.0
l3125349,1.0,1.0,1.0375025905912856,1.039815067606764,1.0386271648957834,1,10.17
m1069356,0.0,1.0,0.0,0.0,1.0381989969959309,1,0.0
m1069247,0.0,1.0,1.0349944993689069,0.0,0.0,1,0.0
l3047073,1.0,1.0,0.0,0.0,1.037703934096247,1,10.17
l2951995,1.0,1.0,0.0,0.0,1.0365036207027727,1,30.52
m1047484,0.0,1.0,1.039905445843537,1.042536361615721,1.0414651372295127,1,0.0
p827502,0.0,1.0,1.0395853796115189,0.0,0.0,1,0.0
l3177665,1.0,1.0,1.039584385096267,0.0,0.0,1,13.3
l3727708,1.0,1.0,1.037320786332526,0.0,0.0,1,5.32
196-29519,0.0,1.0,0.9866104314450233,1.0013734856956893,1.02007663671958,1,0.0
m1047558,0.0,1.0,0.9838042425772512,0.9998749076679423,1.018903342690905,1,0.0
l3029505,1.0,1.0,0.0,0.0,1.0197605153164686,1,10.17
l3010568,1.0,1.0,0.9858175501631457,0.0,0.0,1,8.87
l2859403,1.0,1.0,0.9976805040822013,1.0088569207859184,1.0149075799539151,1,8.870000000000001
m1108379,0.0,1.0,0.0,0.0,0.0,1,0.0
p904451,0.0,1.0,0.0,0.0,0.0,1,0.0
m1108311,0.0,1.0,1.0202941682418007,1.0171824214248246,1.015472330068298,1,0.0
l3236011,1.0,1.0,0.0,1.0485631512586577,0.0,1,5.84
l2711234,1.0,1.0,0.0,1.0486702447139287,0.0,1,9.73
n1138603,0.0,1.0,1.037686201828929,1.0399336967861885,1.0386649291015215,1,0.0
m1069363,0.0,1.0,0.0,0.0,1.03818198021705,1,0.0
m1069248,0.0,1.0,1.0349647519193037,0.0,0.0,1,0.0
m1069250,0.0,1.0,0.0,0.0,1.0376253863596578,1,0.0
l3101194,1.0,1.0,0.0,0.0,1.0363355635996752,1,30.520000000000003
l3010560,1.0,1.0,1.040092000001289,1.0424939798451094,1.041498923664855,1,9.73
n1137993,0.0,1.0,1.0395736609042836,0.0,0.0,1,0.0
m3949157,0.0,1.0,1.0373054505735737,0.0,0.0,1,0.0
l3066815,1.0,1.0,0.9861809620758557,1.0011120483789666,1.0198989729396326,1,10.170000000000002
m1047568,0.0,1.0,0.9826061396003345,0.9992086192918872,1.0183632374019773,1,0.0
n1137996,0.0,1.0,0.0,0.0,1.0189009777687168,1,0.0
n1136659,0.0,1.0,0.9837961388203401,0.0,0.0,1,0.0
l2673318,1.0,1.0,0.0,0.0,1.0197347066488538,1,10.17
l2973791,1.0,1.0,0.9973169554610799,1.0086937529862434,1.0148563860612663,1,17.740000000000002
m1108380,0.0,1.0,0.0,0.0,0.0,1,0.0
221-282819,0.0,1.0,0.0,0.0,0.0,1,0.0
m1108315,0.0,1.0,1.020296980955149,1.0171809179646931,1.015468604182905,1,0.0
l2898526,1.0,1.0,0.0,0.0,1.015468477939515,1,6.1
l3198358,1.0,1.0,0.0,1.0484582965796874,0.0,1,14.59
l3198355,1.0,1.0,0.0,1.0486544477426298,0.0,1,3.89
l3181545,1.0,1.0,1.0383390915481725,1.040355581966143,1.0387992550690008,1,6.1
m1069364,0.0,1.0,0.0,0.0,1.0381583992632382,1,0.0
l2915534,1.0,1.0,1.0349039650675032,0.0,0.0,1,13.3
l2690868,1.0,1.0,0.0,0.0,1.0376177896700982,1,20.34
l2862616,1.0,1.0,0.0,0.0,1.0362115730534804,1,30.520000000000003
m1047483,0.0,1.0,1.0401960592543749,1.042475722629283,1.0415149742384697,1,0.0
l2860482,1.0,1.0,1.0395413213753129,0.0,0.0,1,8.87
l3727711,1.0,1.0,1.0372880047799733,0.0,0.0,1,5.32
l3728037,1.0,1.0,1.0370946805471821,0.0,0.0,1,8.870000000000001
l3727709,1.0,1.0,1.0372634194963666,0.0,0.0,1,13.3
m1047548,0.0,1.0,0.9856198451266639,1.000774460394794,1.0196759131938864,1,0.0
q14733,0.0,1.0,0.9824057497583641,0.9990995744452823,1.0182735437106543,1,0.0
p827527,0.0,1.0,0.9826008225006384,0.99920989674816,1.0183626932263274,1,0.0
l3178979,1.0,1.0,0.0,0.0,1.0188981426704853,1,15.26
l3104129,1.0,1.0,0.9837498990921908,0.0,0.0,1,13.3
l3179650,1.0,1.0,0.9967077157097567,1.0084080311274681,1.0147724430400624,1,5.84
l2898495,0.0,1.0,0.0,0.0,0.0,1,0.0
p904452,0.0,1.0,0.0,0.0,0.0,1,0.0
n1230122,0.0,1.0,0.0,0.0,0.0,1,0.0
l2955081,1.0,1.0,1.0205244638895616,1.017059267753404,1.0151672581895737,1,5.32
n1230121,0.0,1.0,0.0,0.0,1.0153516915376042,1,0.0
p860843,0.0,1.0,0.0,0.0,1.0154617546879534,1,0.0
l3104859,1.0,1.0,0.0,1.0484147094272758,0.0,1,5.84
l2805037,0.0,1.0,0.0,1.0486544477426298,0.0,1,0.0
n1138599,0.0,1.0,1.0388669625399725,1.0406934472358464,1.0389010112537806,1,0.0
m1069365,0.0,1.0,0.0,0.0,1.038146636464868,1,0.0
193-48013,0.0,1.0,1.0349039650675032,0.0,0.0,1,0.0
228-979371-2_int,0.0,1.0,0.0,0.0,1.0376177896700982,1,0.0
m1047480,0.0,1.0,1.040433631494208,1.0424393110844188,1.041589779343701,1,0.0
p827505,0.0,1.0,0.0,0.0,1.0415073733489633,1,0.0
l3254204,1.0,1.0,1.0394249257109625,0.0,0.0,1,5.32
l3727712,1.0,1.0,1.0372785419011423,0.0,0.0,1,8.870000000000001
m3949154,0.0,1.0,1.0369103219468048,0.0,0.0,1,0.0
l3727710,1.0,1.0,1.0372393339924135,0.0,0.0,1,13.3
m1047552,0.0,1.0,0.9854456750190065,1.000769386298786,1.0195629573818739,1,0.0
n1136670,0.0,1.0,0.9854835880467633,1.0004645454268786,1.0196385567676245,1,0.0
d5860423-3_int,0.0,1.0,0.9824057282814436,0.9990995568684571,1.018273530528208,1,0.0
n1136658,0.0,1.0,0.9825987737287757,0.9992103889722088,1.018362483546604,1,0.0
l3232902,1.0,1.0,0.9963066321565162,1.0082217114557595,1.0147153023579025,1,8.87
m1108400,0.0,1.0,0.0,0.0,0.0,1,0.0
l2952003,0.0,1.0,0.0,0.0,0.0,0,13.0996
221-282818,0.0,1.0,0.0,0.0,0.0,1,0.0
l3233412,0.0,1.0,0.0,0.0,0.0,0,25.411362818000004
226-23751,0.0,1.0,1.0206233359537982,1.0170069104182797,1.015033128167404,1,0.0
m1108316,0.0,1.0,0.0,0.0,1.0151582679904334,1,0.0
l3179682,1.0,1.0,0.0,0.0,1.0154382756517328,1,6.1000000000000005
l2970845,0.0,1.0,0.0,1.0483983774357013,0.0,1,0.0
m1069376,0.0,1.0,1.0390506349237782,1.0408110217853,1.0389364270451646,1,0.0
l3235243,1.0,1.0,0.0,0.0,1.0381258012336594,1,10.17
m1069483,0.0,1.0,1.040790243232928,1.042379226203409,1.0417000748826386,1,0.0
p827504,0.0,1.0,1.0404297837056342,0.0,0.0,1,0.0
n1137958,0.0,1.0,0.0,0.0,1.0415029289325202,1,0.0
l3728042,1.0,1.0,1.036861504791562,0.0,0.0,1,13.3
l3728038,1.0,1.0,1.0369061138565179,0.0,0.0,1,8.870000000000001
n1136669,0.0,1.0,0.9851888073991308,1.000766579409218,1.019393382771312,1,0.0
p827529,0.0,1.0,0.0,1.0007671695826383,0.0,1,0.0
d5956471-2_int,0.0,1.0,0.9854835836165706,1.0004645336934348,1.0196385529652865,1,0.0
190-8593,0.0,1.0,0.9822981975077922,0.9990410468051365,1.0182254044700814,1,0.0
m1047566,0.0,1.0,0.9825844640422179,0.9992138268851847,1.018361019045522,1,0.0
m4122658,0.0,1.0,0.9959432369680427,1.0080491676773142,1.014664089708178,1,0.0
m1108401,0.0,1.0,0.0,0.0,0.0,1,0.0
m1108404,0.0,1.0,0.0,0.0,0.0,0,73.3092
m1108381,0.0,1.0,0.0,0.0,0.0,1,0.0
n1230123,0.0,1.0,0.0,0.0,0.0,1,0.0
m1108413,0.0,1.0,0.0,0.0,0.0,1,0.0
m1125902,0.0,1.0,1.0208021715256324,1.0169121889704063,1.0147904414533226,1,0.0
196-35541,0.0,1.0,0.0,0.0,1.015050623961056,1,0.0
l2786274,1.0,1.0,0.0,0.0,1.0154280475569035,1,10.17
l2897771,1.0,1.0,0.0,1.0483856681035362,0.0,1,5.84
n1138598,0.0,1.0,1.0391175525991758,1.0408280544090103,1.0389937680309769,1,0.0
p827563,0.0,1.0,1.03901371811247,1.0407706272173836,1.0389581719746268,1,0.0
m1069481,0.0,1.0,1.0409108982164035,1.0423716871849125,1.0418338502208766,1,0.0
p827503,0.0,1.0,0.0,0.0,1.0416709720031314,1,0.0
n1137957,0.0,1.0,1.0404269656463574,0.0,0.0,1,0.0
m1047478,0.0,1.0,0.0,0.0,1.0414167835238257,1,0.0
l3728043,1.0,1.0,1.036839457987414,0.0,0.0,1,13.3
l3728039,1.0,1.0,1.036835776456441,0.0,0.0,1,13.3
l3103822,1.0,1.0,0.9846456977162336,1.0007606470277493,1.019034894322502,1,15.26
n1136668,0.0,1.0,0.0,1.0007660114130088,0.0,1,0.0
m1047572,0.0,1.0,0.9846869297610932,0.9986514890576156,1.0194202172590707,1,0.0
regxfmr_190-8593,0.0,1.0,0.9822981760285284,0.9990410292272883,1.0182253912870172,1,0.0
n1137995,0.0,1.0,0.9825824380701632,0.0,0.0,1,0.0
l2933135,1.0,1.0,0.9959276390164169,1.0080417623571944,1.014661891876403,1,8.87
m1108402,0.0,1.0,0.0,0.0,0.0,1,0.0
l3254237,0.0,1.0,0.0,0.0,0.0,0,12.2396
p862322,0.0,1.0,0.0,0.0,0.0,1,0.0
l2708744,0.0,1.0,0.0,0.0,0.0,0,32.5496
m1108460,0.0,1.0,0.0,0.0,0.0,1,0.0
e183493,0.0,1.0,1.0210018889176005,1.0168094321150873,1.0145013107271295,1,0.0
p829986,0.0,1.0,1.0207987342739102,0.0,0.0,1,0.0
d6141147-1_int,0.0,1.0,0.0,0.0,1.0140881044947267,1,0.0
l2822877,1.0,1.0,1.039222618064853,1.0408547984791254,1.0390837984845998,1,5.84
n1138595,0.0,1.0,1.0389879608423525,1.0407424433992667,1.0389733429268213,1,0.0
l2745848,0.0,1.0,1.0409720703340395,1.0423689328790806,1.0419097342711972,1,0.0
p827507,0.0,1.0,0.0,0.0,1.0418308660105218,1,0.0
n1137994,0.0,1.0,0.0,0.0,1.0415630147004298,1,0.0
l3104119,1.0,1.0,1.0404135070299716,0.0,0.0,1,8.87
l2766716,1.0,1.0,0.0,0.0,1.041398440179288,1,6.1
l3254209,1.0,1.0,0.0,0.0,1.0414051724087838,1,15.26
l3728040,1.0,1.0,1.036802240433895,0.0,0.0,1,13.3
m1047577,0.0,1.0,0.9835809560323547,1.0007561119923052,1.018371431103715,1,0.0
l3029506,1.0,1.0,0.0,1.0007549711323542,0.0,1,3.89
m1047580,0.0,1.0,0.9844248647196779,0.998054675988124,1.0193484225315532,1,0.0
m1047575,0.0,1.0,0.9821790402073317,0.9989762080583999,1.0181720748147447,1,0.0
l3141401,1.0,1.0,0.9825739288309636,0.0,0.0,1,8.87
m1108484,0.0,1.0,0.9952312666727692,1.0077038778451932,1.0145648542283898,1,0.0
m1108403,0.0,1.0,0.0,0.0,0.0,0,88.1088
m1108405,0.0,1.0,0.0,0.0,0.0,0,58.8692
m1108387,0.0,1.0,0.0,0.0,0.0,1,0.0
221-308718,0.0,1.0,0.0,0.0,0.0,1,0.0
l2690187,0.0,1.0,0.0,0.0,0.0,0,32.5496
l2821087,0.0,1.0,0.0,0.0,0.0,0,29.969600000000003
m1125904,0.0,1.0,1.020790980635386,0.0,0.0,1,0.0
m1108317,0.0,1.0,0.0,0.0,1.0140880960931398,1,0.0
m1069382,0.0,1.0,1.0393966541242157,1.0408956431112886,1.0392354683469778,1,0.0
m3036167,0.0,1.0,1.0385356981763099,1.0402475633277979,1.03923962688816,1,0.0
l2673308,1.0,1.0,1.0411030858923267,1.0423630332676148,1.0420722555624684,1,14.59
n1137956,0.0,1.0,0.0,0.0,1.0418274483243029,1,0.0
m1069484,0.0,1.0,0.0,0.0,1.0413658516405202,1,0.0
l3235245,1.0,1.0,0.0,0.0,1.0413879855469084,1,6.1
l3728041,1.0,1.0,1.0367937679176706,0.0,0.0,1,8.87
m1047592,0.0,1.0,0.9826432267374688,1.000752121985036,1.0177873488493887,1,0.0
m1047518,0.0,1.0,0.0,1.0007359473653945,0.0,1,0.0
p828362,0.0,1.0,0.9843723574853578,0.9979361181232632,1.0193356829412175,1,0.0
n1136672,0.0,1.0,0.0,0.0,1.019346775651943,1,0.0
d5860450-1_int,0.0,1.0,0.9821790187254552,0.998976190479405,1.0181720616309855,1,0.0
l2730106,1.0,1.0,0.9942832848272198,1.007223641274555,1.0144357909482355,1,10.170000000000002
p829797,0.0,1.0,0.9952271721027222,0.0,0.0,1,0.0
m1108406,0.0,1.0,0.0,0.0,0.0,0,56.549200000000006
m1108407,0.0,1.0,0.0,0.0,0.0,0,42.4596
m1108398,0.0,1.0,0.0,0.0,0.0,1,0.0
p850080,0.0,1.0,0.0,0.0,0.0,1,0.0
l2803199,0.0,1.0,0.0,0.0,0.0,0,67.6388
m1108412,0.0,1.0,0.0,0.0,0.0,1,0.0
l2990098,0.0,1.0,0.0,0.0,0.0,0,25.411362818000004
m1125903,0.0,1.0,1.0207866748561891,0.0,0.0,1,0.0
n1142108,0.0,1.0,1.0207889957095702,0.0,0.0,1,0.0
l2820590,0.0,1.0,0.0,0.0,1.0132522285338543,1,0.0
l2766741,1.0,1.0,1.039594385420346,1.0409971895985752,1.039459999297823,1,8.87
d6049822-1_int,0.0,1.0,1.0393658560839303,0.0,0.0,1,0.0
l3085391,1.0,1.0,1.0385306863504478,1.0402244315848392,1.0392513214313148,1,19.45
l2973156,1.0,1.0,1.0385239415582328,1.040235449389497,1.039246174481495,1,5.84
l2991939,1.0,1.0,1.041365137722156,1.0423780791156458,1.0423767376528355,1,9.73
l3141396,1.0,1.0,0.0,0.0,1.041811989080045,1,6.1
l2785517,1.0,1.0,0.0,0.0,1.040930130670866,1,4.07
m3763619,0.0,1.0,0.9822731646964173,1.00075294514686,1.0175701347207036,1,0.0
p827512,0.0,1.0,0.0,0.0,1.0177853303627677,1,0.0
l2973160,1.0,1.0,0.0,1.0007228142546694,0.0,1,5.84
n1136671,0.0,1.0,0.9843253482106269,0.9978299677026334,1.019324277737138,1,0.0
l3253995,1.0,1.0,0.0,0.0,1.0193448840405417,1,6.1
l2841632,1.0,1.0,0.9818423578385234,0.9987930348444514,1.0180214167333368,1,9.73
n1142099,0.0,1.0,0.9940775245686839,1.0071209752805552,1.01440992086748,1,0.0
m1108483,0.0,1.0,0.9952244692604457,0.0,0.0,1,0.0
m1108395,0.0,1.0,0.0,0.0,0.0,1,0.0
p850072,0.0,1.0,0.0,0.0,0.0,1,0.0
221-311905,0.0,1.0,0.0,0.0,0.0,1,0.0
l3027670,0.0,1.0,0.0,0.0,0.0,0,32.5496
m1108462,0.0,1.0,0.0,0.0,0.0,1,0.0
l2989565,1.0,1.0,1.0207831638851932,0.0,0.0,1,8.870000000000001
l2674051,1.0,1.0,1.0207790214801797,0.0,0.0,1,5.32
m1108328,0.0,1.0,0.0,0.0,1.0125390430695347,1,0.0
m1069411,0.0,1.0,1.0398636051623285,1.0411480127400132,1.0397775773223454,1,0.0
e182722,0.0,1.0,1.039365854293093,0.0,0.0,1,0.0
d6017295-1_int,0.0,1.0,1.0385239377875102,1.0402354421748117,1.0392461744814967,1,0.0
l3216367,1.0,1.0,1.0415864661720906,1.0424053518875127,1.0426227192374882,1,9.73
l3066808,1.0,1.0,0.0,0.0,1.0417875828152428,1,6.1000000000000005
l3066809,1.0,1.0,0.0,0.0,1.0405845491258934,1,10.17
m1026830,0.0,1.0,0.9818523652801405,1.0007695964793664,1.0174099788763806,1,0.0
m3763624,0.0,1.0,0.9822841729922019,1.0007475479253107,1.0175344246141718,1,0.0
n1136994,0.0,1.0,0.0,0.0,1.017776454273764,1,0.0
m1047593,0.0,1.0,0.9840030180184484,0.9971019545419588,1.0192460864971833,1,0.0
m1047574,0.0,1.0,0.9816807747057514,0.998703401314407,1.017950297887426,1,0.0
n1142100,0.0,1.0,0.9937566469097348,1.0069608919136455,1.0143695865328304,1,0.0
m1108486,0.0,1.0,0.9952171146385203,0.0,0.0,1,0.0
n1142098,0.0,1.0,0.9952229118971357,0.0,0.0,1,0.0
m1108410,0.0,1.0,0.0,0.0,0.0,0,58.7996
l2896685,0.0,1.0,0.0,0.0,0.0,0,27.3688
l2728247,0.0,1.0,0.0,0.0,0.0,0,27.458800000000004
221-311609,0.0,1.0,0.0,0.0,0.0,1,0.0
l3215203,0.0,1.0,0.0,0.0,0.0,0,71.940562818
m1108459,0.0,1.0,0.0,0.0,0.0,1,0.0
l3027671,0.0,1.0,0.0,0.0,0.0,0,16.669600000000003
l2767414,1.0,1.0,0.0,0.0,1.0122383969008928,1,6.1
l3160878,1.0,1.0,0.0,0.0,1.012446404914888,1,6.1
l2875754,1.0,1.0,0.0,0.0,1.0125279404778205,1,20.34
n1138597,0.0,1.0,1.0400010856274138,1.0412358638667867,1.0399500013285488,1,0.0
l2991905,1.0,1.0,1.0398448733102943,0.0,0.0,1,13.3
n1138596,0.0,1.0,1.0393293417556937,0.0,0.0,1,0.0
m1069393,0.0,1.0,1.0380879084783095,1.0397947050301846,1.0394846937014184,1,0.0
m1069468,0.0,1.0,1.0416854681909276,1.042423888898312,1.0427278930301938,1,0.0
m1069487,0.0,1.0,0.0,0.0,1.040392782577239,1,0.0
l2879070,1.0,1.0,0.9813206150864799,1.0007936735294607,1.0172244892029387,1,5.84
p827511,0.0,1.0,0.0,0.0,1.017408354542323,1,0.0
m3763618,0.0,1.0,0.9822848321930574,1.0007472245589342,1.0175322864773166,1,0.0
p1121283,0.0,1.0,0.0,0.0,1.017519400243976,1,0.0
l2785521,1.0,1.0,0.0,0.0,1.0177549089242024,1,15.260000000000002
m1047615,0.0,1.0,0.9830608711056745,0.9948633717034496,1.0190115552986487,1,0.0
n1136993,0.0,1.0,0.9839998455215797,0.0,0.0,1,0.0
m1069500,0.0,1.0,0.9788545131276372,0.9971367016839853,1.0167074440793253,1,0.0
m1108490,0.0,1.0,0.9936343127090457,1.006899867241335,1.0143542121252906,1,0.0
l3067447,1.0,1.0,0.9952138462092378,0.0,0.0,1,8.870000000000001
l2936212,1.0,1.0,0.9952109099577369,0.0,0.0,1,8.870000000000001
m1089185,0.0,1.0,0.0,0.0,0.0,1,0.0
l2915542,0.0,1.0,0.0,0.0,0.0,0,67.6388
l2802480,0.0,1.0,0.0,0.0,0.0,0,32.5496
m1108423,0.0,1.0,0.0,0.0,0.0,1,0.0
m1108331,0.0,1.0,0.0,0.0,1.0105659060272965,1,0.0
l2917336,1.0,1.0,0.0,0.0,1.012403220499263,1,6.1
m1069417,0.0,1.0,1.0400923086169545,1.041294158411984,1.0400644073544416,1,0.0
l3254207,1.0,1.0,1.0392623868194346,0.0,0.0,1,5.32
m1069408,0.0,1.0,0.0,1.0391329315539315,0.0,1,0.0
l3029501,1.0,1.0,1.0377778145334529,1.0398555237614764,1.0394689058284647,1,5.84
m1069464,0.0,1.0,1.0418774229003247,1.0424485264278378,1.042917117009734,1,0.0
p827506,0.0,1.0,1.0416811964033164,0.0,0.0,1,0.0
m1069488,0.0,1.0,0.0,0.0,1.0401253900005,1,0.0
l2954344,1.0,1.0,0.0,0.0,1.040318765632443,1,10.17
l3216345,1.0,1.0,0.9804169810521793,1.0008434282810657,1.0169043821720292,1,14.59
n1140527,0.0,1.0,0.0,0.0,1.0174013538016395,1,0.0
p1121282,0.0,1.0,0.0,0.0,1.0175312166390462,1,0.0
221-559682,0.0,1.0,0.0,0.0,1.017514523124575,1,0.0
l3216123,1.0,1.0,0.9830449630706358,0.9948301726293961,1.0190145808559545,1,5.319999999999999
n1136995,0.0,1.0,0.0,0.0,1.0189800857598783,1,0.0
l2972930,1.0,1.0,0.9839928916134055,0.0,0.0,1,8.870000000000001
m1069504,0.0,1.0,0.9773644830753772,0.9963638092401058,1.0160659421353633,1,0.0
p827549,0.0,1.0,0.9788497839706257,0.0,0.0,1,0.0
l3142049,1.0,1.0,0.99323498668765,1.0066919036304043,1.0143053782232252,1,4.07
p829798,0.0,1.0,0.9936300487968671,0.0,0.0,1,0.0
p850083,0.0,1.0,0.0,0.0,0.0,1,0.0
l3252336,0.0,1.0,0.0,0.0,0.0,0,22.261362818
l2802481,0.0,1.0,0.0,0.0,0.0,0,29.969600000000003
m1108335,0.0,1.0,0.0,0.0,1.008798131115853,1,0.0
m1108334,0.0,1.0,0.0,0.0,1.0105439514661527,1,0.0
l3045895,1.0,1.0,0.0,0.0,1.0105647017986161,1,10.17
m1069418,0.0,1.0,1.040339764735617,1.0414344290574902,1.0403908588773105,1,0.0
p901910,0.0,1.0,0.0,1.0412927201204438,0.0,1,0.0
m1069390,0.0,1.0,1.039081925076152,0.0,0.0,1,0.0
l2897774,1.0,1.0,0.0,1.0391252305537817,0.0,1,5.84
l2822867,1.0,1.0,0.0,1.0383899231304254,0.0,1,5.84
m3036165,0.0,1.0,1.0377726113583212,1.0398567284889202,1.0394685496801224,1,0.0
m1069461,0.0,1.0,1.042093749610972,1.0425008890172922,1.0431121995202188,1,0.0
p873787,0.0,1.0,0.0,1.042445501282461,0.0,1,0.0
m1069469,0.0,1.0,1.0416776591248966,0.0,0.0,1,0.0
l2748125,1.0,1.0,0.0,0.0,1.0400925768738776,1,10.17
m1069489,0.0,1.0,0.0,0.0,1.0400508310498584,1,0.0
l2897767,1.0,1.0,0.0,0.0,1.0402821159552464,1,10.17
m3768670,0.0,1.0,0.979653384469081,1.0009042891174134,1.0166233057415202,1,0.0
l3342743,1.0,1.0,0.0,0.0,1.0173182958652263,1,4.07
221-559681,0.0,1.0,0.0,0.0,1.0175303414967982,1,0.0
n1140525,0.0,1.0,0.0,0.0,1.0174943915507593,1,0.0
n1136996,0.0,1.0,0.982228638960292,0.9930771628212396,1.0191758586194193,1,0.0
m1047613,0.0,1.0,0.0,0.0,1.018950579986652,1,0.0
l2691967,1.0,1.0,0.9767181523137273,0.9960357163528512,1.015789584569765,1,5.84
l3197654,1.0,1.0,0.9773537817890992,0.0,0.0,1,8.87
n1140518,0.0,1.0,0.9788269623209341,0.0,0.0,1,0.0
m1108493,0.0,1.0,0.9924658132703261,1.0062938101421974,1.0142145584061126,1,0.0
m1108489,0.0,1.0,0.9936299282738936,0.0,0.0,1,0.0
221-312488,0.0,1.0,0.0,0.0,0.0,1,0.0
l3233413,0.0,1.0,0.0,0.0,0.0,0,22.8196
l3214549,0.0,1.0,0.0,0.0,0.0,0,21.1096
m1108340,0.0,1.0,0.0,0.0,1.0066515581049087,1,0.0
l2692664,1.0,1.0,0.0,0.0,1.0105352403097896,1,6.1000000000000005
m1108329,0.0,1.0,0.0,0.0,1.010544784198438,1,0.0
m1069419,0.0,1.0,1.040476455328219,1.041511918404968,1.040571174575512,1,0.0
n1139252,0.0,1.0,0.0,1.0412904637358902,0.0,1,0.0
l2841618,1.0,1.0,1.0390683821991717,0.0,0.0,1,8.870000000000001
l2897801,1.0,1.0,1.038984406918929,0.0,0.0,1,13.3
m1069412,0.0,1.0,0.0,1.0383557070727163,0.0,1,0.0
l3235252,1.0,1.0,0.0,1.0398408459454462,0.0,1,9.73
l3197636,1.0,1.0,1.0372285655792206,1.0400153785675614,1.0394151085794379,1,9.73
l2876798,1.0,1.0,1.0422370280513351,1.0425273777032427,1.0432333889565555,1,9.73
p827574,0.0,1.0,1.0420906766612155,0.0,0.0,1,0.0
m1069463,0.0,1.0,0.0,1.0424383341945664,0.0,1,0.0
n1139263,0.0,1.0,1.0416750657745097,0.0,0.0,1,0.0
m1069467,0.0,1.0,1.0416748235814492,0.0,0.0,1,0.0
l2673303,1.0,1.0,0.0,0.0,1.0400809252062522,1,6.1
l2933120,1.0,1.0,0.0,0.0,1.039975754390599,1,15.26
l3254208,1.0,1.0,0.0,0.0,1.040235296160105,1,10.170000000000002
l3235254,1.0,1.0,0.9790422546343901,1.0008987719083198,1.0163732876244116,1,10.17
p1123251,0.0,1.0,0.9796406649870214,0.0,0.0,1,0.0
m1026883,0.0,1.0,0.0,0.0,1.0171935481594252,1,0.0
n1140526,0.0,1.0,0.0,0.0,1.0175265896968815,1,0.0
l3645809,1.0,1.0,0.0,0.0,1.0173980412999908,1,20.34
m1047649,0.0,1.0,0.9821198943799387,0.9928435164134028,1.0191973307964002,1,0.0
m1047612,0.0,1.0,0.0,0.0,1.01895023136997,1,0.0
p828359,0.0,1.0,0.0,0.0,1.018945897057534,1,0.0
r42246,0.0,1.0,0.9761168442608685,0.995726842177894,1.0155350502295262,1,0.0
l2764403,1.0,1.0,0.9787853840788239,0.0,0.0,1,8.870000000000001
n1142103,0.0,1.0,0.9921276296750543,1.0061188275918442,1.0141746472209543,1,0.0
m1108492,0.0,1.0,0.9936242267358644,0.0,0.0,1,0.0
n1142101,0.0,1.0,0.9936265838796277,0.0,0.0,1,0.0
m1089183,0.0,1.0,0.0,0.0,0.0,1,0.0
m1108464,0.0,1.0,0.0,0.0,0.0,1,0.0
m1108393,0.0,1.0,0.0,0.0,0.0,1,0.0
m1108344,0.0,1.0,0.0,0.0,1.0059743733789541,1,0.0
